step,train/teacher_ssp_loss,train/teacher_ssp_acc,val/teacher_ssp_loss,val/teacher_ssp_acc,train/ce_loss,train/kd_loss,train/tf_loss,train/ss_loss,train/cls_acc,train/ss_acc,val/ce_loss,val/cls_acc
15,9.871767044067383,0.054499998688697815,11.016135215759277,0.0,1.4883447885513306,3.259624719619751,2.4988632202148438,0.07021205872297287,59.47600173950195,0.25600001215934753,1.8499993085861206,54.88999938964844
16,9.862577438354492,0.048500001430511475,,,1.4726686477661133,3.2259562015533447,2.4695796966552734,0.06984978169202805,59.84400177001953,0.2775000035762787,,
17,9.85120964050293,0.05999999865889549,,,1.4629030227661133,3.2006800174713135,2.4673731327056885,0.06940117478370667,60.124000549316406,0.2644999921321869,,
18,9.844139099121094,0.06650000065565109,,,1.4528133869171143,3.174898386001587,2.4525089263916016,0.06884085386991501,60.37200164794922,0.26899999380111694,,
19,9.840470314025879,0.057500001043081284,,,1.450123906135559,3.161536931991577,2.4429173469543457,0.06856577843427658,60.7239990234375,0.2694999873638153,,
20,9.83569622039795,0.06300000101327896,11.019732475280762,0.0,1.4463459253311157,3.1431288719177246,2.4362852573394775,0.06835132837295532,60.395999908447266,0.2824999988079071,1.870222806930542,55.95000076293945
21,9.830270767211914,0.06949999928474426,,,1.4327449798583984,3.095766544342041,2.4131054878234863,0.06772465258836746,60.89799880981445,0.28600001335144043,,
22,9.82993221282959,0.06350000202655792,,,1.4180907011032104,3.0804128646850586,2.398759603500366,0.06745724380016327,61.22600173950195,0.29100000858306885,,
23,9.824217796325684,0.05700000002980232,,,1.4142602682113647,3.0679032802581787,2.389293909072876,0.0670456811785698,61.38199996948242,0.28949999809265137,,
24,9.824390411376953,0.054999999701976776,,,1.4064046144485474,3.0598697662353516,2.385235071182251,0.06703703105449677,61.41999816894531,0.296999990940094,,
25,9.823395729064941,0.0625,11.023567199707031,0.0,1.4043647050857544,3.0379462242126465,2.372171401977539,0.06657182425260544,61.551998138427734,0.2930000126361847,1.9740664958953857,55.150001525878906
26,9.818429946899414,0.06650000065565109,,,1.401951551437378,3.0401010513305664,2.377917528152466,0.06666973233222961,61.59400177001953,0.29249998927116394,,
27,9.818790435791016,0.054499998688697815,,,1.3876307010650635,3.009244441986084,2.3497314453125,0.06602877378463745,61.79999923706055,0.2879999876022339,,
28,9.820277214050293,0.06199999898672104,,,1.3892109394073486,2.9928479194641113,2.3511416912078857,0.06602216511964798,61.948001861572266,0.2994999885559082,,
29,9.819083213806152,0.054999999701976776,,,1.3793416023254395,2.9935452938079834,2.337895393371582,0.06574292480945587,61.99800109863281,0.29499998688697815,,
30,9.81826400756836,0.06800000369548798,11.020781517028809,0.0,1.3852126598358154,2.9972474575042725,2.344090461730957,0.06581996381282806,61.86600112915039,0.28700000047683716,1.7179741859436035,58.52000045776367
31,9.280166625976562,3.2674999237060547,,,1.3744717836380005,2.966420888900757,2.3298211097717285,0.06571007519960403,62.1879997253418,0.29249998927116394,,
32,9.271454811096191,3.6630001068115234,,,1.3691624402999878,2.9783129692077637,2.335479974746704,0.06560792028903961,62.189998626708984,0.3089999854564667,,
33,9.26581859588623,4.0970001220703125,,,1.3752607107162476,2.9728567600250244,2.330327033996582,0.06562937796115875,62.2760009765625,0.2994999885559082,,
34,9.262371063232422,4.346499919891357,,,1.3612874746322632,2.9244775772094727,2.2989463806152344,0.06489074230194092,62.32600021362305,0.3034999966621399,,
35,9.257567405700684,4.837500095367432,10.994892120361328,0.0,1.368892788887024,2.963078498840332,2.3201887607574463,0.06532849371433258,62.31999969482422,0.3084999918937683,2.0500752925872803,54.45000076293945
36,9.25285530090332,4.880499839782715,,,1.3628720045089722,2.9438695907592773,2.3102660179138184,0.06512820720672607,62.36399841308594,0.30000001192092896,,
37,9.252906799316406,5.107999801635742,,,1.3623706102371216,2.939648389816284,2.305924415588379,0.06498851627111435,62.47600173950195,0.3059999942779541,,
38,9.250877380371094,5.355500221252441,,,1.3530200719833374,2.939661979675293,2.3080368041992188,0.06514789909124374,62.801998138427734,0.28450000286102295,,
39,9.249337196350098,5.5370001792907715,,,1.357753038406372,2.914586067199707,2.296428680419922,0.06492727994918823,62.518001556396484,0.30399999022483826,,
40,9.249679565429688,5.675000190734863,10.98923110961914,0.0,1.3537042140960693,2.9222352504730225,2.3014206886291504,0.0650307908654213,62.72200012207031,0.2955000102519989,1.7770147323608398,57.400001525878906
41,9.248723030090332,5.78849983215332,,,1.3578351736068726,2.934889793395996,2.3121345043182373,0.06531120836734772,62.582000732421875,0.3084999918937683,,
42,9.24489974975586,5.861999988555908,,,1.3438903093338013,2.9082117080688477,2.2994377613067627,0.06502187997102737,62.827999114990234,0.33399999141693115,,
43,9.24578857421875,5.791999816894531,,,1.3424519300460815,2.903346538543701,2.2860891819000244,0.06479515135288239,62.65399932861328,0.31700000166893005,,
44,9.24394416809082,5.910999774932861,,,1.3329018354415894,2.8700239658355713,2.26759672164917,0.06414798647165298,63.082000732421875,0.31850001215934753,,
45,9.244729042053223,6.049499988555908,10.987892150878906,0.0,1.3469812870025635,2.8993852138519287,2.2830207347869873,0.06438101083040237,62.79800033569336,0.31349998712539673,1.7878695726394653,56.81999969482422
46,9.179539680480957,9.371500015258789,,,1.3308231830596924,2.8775644302368164,2.2672019004821777,0.0643736869096756,63.141998291015625,0.2955000102519989,,
47,9.178729057312012,9.439499855041504,,,1.3384909629821777,2.8805301189422607,2.2721431255340576,0.06433602422475815,63.007999420166016,0.31200000643730164,,
48,9.178884506225586,9.400500297546387,,,1.3335926532745361,2.875608444213867,2.27248477935791,0.06435836106538773,63.104000091552734,0.33250001072883606,,
49,9.178044319152832,9.536999702453613,,,1.3305561542510986,2.8642351627349854,2.2714455127716064,0.06423252820968628,63.24800109863281,0.3310000002384186,,
50,9.177521705627441,9.581999778747559,10.98779296875,0.0,1.318339467048645,2.8496463298797607,2.2556333541870117,0.06388683617115021,63.47800064086914,0.3050000071525574,1.6945620775222778,58.70000076293945
51,9.175875663757324,9.496999740600586,,,1.334395170211792,2.8691511154174805,2.271195411682129,0.0642041489481926,62.9379997253418,0.3310000002384186,,
52,9.175467491149902,9.631999969482422,,,1.326820731163025,2.8333706855773926,2.2484922409057617,0.06386936455965042,63.38199996948242,0.3154999911785126,,
53,9.177506446838379,9.642499923706055,,,1.3207565546035767,2.8419339656829834,2.253861665725708,0.0637597143650055,63.54199981689453,0.296999990940094,,
54,9.177093505859375,9.567000389099121,,,1.326589584350586,2.8359436988830566,2.2478461265563965,0.06371834874153137,63.10200119018555,0.3190000057220459,,
55,9.178857803344727,9.569000244140625,10.987722396850586,0.0,1.3290841579437256,2.865496873855591,2.2651262283325195,0.0640016421675682,62.93600082397461,0.3264999985694885,1.8662947416305542,57.02000045776367
56,9.177766799926758,9.545999526977539,,,1.3298728466033936,2.8554818630218506,2.2557373046875,0.06414061784744263,63.14400100708008,0.3149999976158142,,
57,9.176373481750488,9.654999732971191,,,1.3202595710754395,2.855600118637085,2.2619166374206543,0.06392417848110199,63.42599868774414,0.31299999356269836,,
58,9.176913261413574,9.666500091552734,,,1.3314898014068604,2.854950189590454,2.2526535987854004,0.06377052515745163,63.055999755859375,0.3179999887943268,,
59,9.177116394042969,9.667499542236328,,,1.3163052797317505,2.8153414726257324,2.2415709495544434,0.0636562779545784,63.61199951171875,0.31200000643730164,,
60,9.17651081085205,9.724499702453613,10.987642288208008,0.0,1.3148999214172363,2.824293375015259,2.231806755065918,0.06355350464582443,63.61800003051758,0.3190000057220459,1.8742069005966187,57.369998931884766
61,,,,,1.3252803087234497,2.8392157554626465,2.2419145107269287,0.06376894563436508,63.422000885009766,0.3160000145435333,,
62,,,,,1.3119187355041504,2.803459405899048,2.2246477603912354,0.06351269781589508,63.60599899291992,0.30300000309944153,,
63,,,,,1.3086576461791992,2.834660768508911,2.2511003017425537,0.0638008788228035,63.75199890136719,0.3179999887943268,,
64,,,,,1.3175607919692993,2.8279664516448975,2.2452492713928223,0.06384344398975372,63.4640007019043,0.3174999952316284,,
65,,,,,1.3051328659057617,2.8060989379882812,2.2312774658203125,0.06358546763658524,63.84400177001953,0.3125,1.8193359375,57.43000030517578
66,,,,,1.3176705837249756,2.822373151779175,2.2350549697875977,0.06354515999555588,63.35200119018555,0.3089999854564667,,
67,,,,,1.311920404434204,2.8229453563690186,2.2413947582244873,0.06379040330648422,63.507999420166016,0.3140000104904175,,
68,,,,,1.3099066019058228,2.8062613010406494,2.228447675704956,0.06338559836149216,63.44200134277344,0.29499998688697815,,
69,,,,,1.301437497138977,2.795607089996338,2.2221145629882812,0.06324492394924164,63.854000091552734,0.3154999911785126,,
70,,,,,1.3034703731536865,2.7952213287353516,2.219611644744873,0.06328073143959045,63.72200012207031,0.31150001287460327,1.6282110214233398,60.470001220703125
71,,,,,1.2947206497192383,2.7936365604400635,2.2190701961517334,0.06333085894584656,64.2040023803711,0.32199999690055847,,
72,,,,,1.307608962059021,2.7954111099243164,2.224963903427124,0.06355146318674088,63.858001708984375,0.3190000057220459,,
73,,,,,1.3083103895187378,2.7863070964813232,2.2238450050354004,0.06339266896247864,63.608001708984375,0.3294999897480011,,
74,,,,,1.2990566492080688,2.771181583404541,2.200199842453003,0.06301529705524445,63.97200012207031,0.31700000166893005,,
75,,,,,1.3077588081359863,2.794065237045288,2.2248570919036865,0.063214011490345,63.7599983215332,0.3215000033378601,1.8033682107925415,57.72999954223633
76,,,,,1.3041388988494873,2.7856974601745605,2.213794469833374,0.06320549547672272,63.94200134277344,0.33250001072883606,,
77,,,,,1.2997496128082275,2.795517683029175,2.223520040512085,0.06347516924142838,63.83399963378906,0.3264999985694885,,
78,,,,,1.2947273254394531,2.7676186561584473,2.2044308185577393,0.06296338886022568,64.08200073242188,0.32749998569488525,,
79,,,,,1.3019767999649048,2.783596992492676,2.210087299346924,0.0631260946393013,63.939998626708984,0.33899998664855957,,
80,,,,,1.2848527431488037,2.7561991214752197,2.204113245010376,0.06295377761125565,63.99399948120117,0.31150001287460327,1.6397624015808105,59.439998626708984
81,,,,,1.2929863929748535,2.7761876583099365,2.2077670097351074,0.06305931508541107,64.08200073242188,0.31850001215934753,,
82,,,,,1.313585877418518,2.7934391498565674,2.2245607376098633,0.06355654448270798,63.79999923706055,0.31299999356269836,,
83,,,,,1.2957005500793457,2.771013021469116,2.2041263580322266,0.0631246566772461,64.13400268554688,0.3034999966621399,,
84,,,,,1.2955819368362427,2.772993564605713,2.215475559234619,0.06331731379032135,63.90999984741211,0.31450000405311584,,
85,,,,,1.2872992753982544,2.75777006149292,2.1997992992401123,0.06295249611139297,64.0,0.31349998712539673,1.6982585191726685,58.779998779296875
86,,,,,1.2959755659103394,2.781677484512329,2.219296455383301,0.06321612000465393,63.9379997253418,0.31949999928474426,,
87,,,,,1.2923749685287476,2.768967628479004,2.202704906463623,0.06303127110004425,64.06400299072266,0.3199999928474426,,
88,,,,,1.3030989170074463,2.7910075187683105,2.2168021202087402,0.06328718364238739,63.81399917602539,0.3154999911785126,,
89,,,,,1.2870784997940063,2.7565226554870605,2.200167417526245,0.06311488151550293,64.39199829101562,0.3255000114440918,,
90,,,,,1.291902780532837,2.7588253021240234,2.1990466117858887,0.0630301684141159,64.03800201416016,0.3174999952316284,1.646768569946289,59.439998626708984
91,,,,,1.2933098077774048,2.7683660984039307,2.200735092163086,0.06314198672771454,64.09400177001953,0.3179999887943268,,
92,,,,,1.283187985420227,2.7534902095794678,2.196054220199585,0.06294805556535721,64.41200256347656,0.3230000138282776,,
93,,,,,1.290584683418274,2.7523858547210693,2.188992500305176,0.06262817978858948,64.23799896240234,0.32499998807907104,,
94,,,,,1.2846888303756714,2.7536516189575195,2.199368476867676,0.06273764371871948,64.28199768066406,0.32850000262260437,,
95,,,,,1.29042387008667,2.762362480163574,2.2041289806365967,0.0630357563495636,64.13999938964844,0.32249999046325684,1.7911310195922852,56.880001068115234
96,,,,,1.2860794067382812,2.753845691680908,2.184424638748169,0.06274174898862839,64.3280029296875,0.3174999952316284,,
97,,,,,1.2826462984085083,2.746735095977783,2.1955668926239014,0.06274653226137161,64.22599792480469,0.3375000059604645,,
98,,,,,1.2858772277832031,2.751943826675415,2.190889358520508,0.06266539543867111,64.31600189208984,0.3269999921321869,,
99,,,,,1.2855404615402222,2.7536568641662598,2.1912992000579834,0.06290262192487717,64.21399688720703,0.3330000042915344,,
100,,,,,1.2793622016906738,2.7308430671691895,2.178184747695923,0.06263412535190582,64.28800201416016,0.34299999475479126,1.629504919052124,60.310001373291016
101,,,,,1.279824137687683,2.744004726409912,2.192199468612671,0.06265086680650711,64.34400177001953,0.31949999928474426,,
102,,,,,1.2809571027755737,2.750394344329834,2.1961209774017334,0.06279375404119492,64.29000091552734,0.3230000138282776,,
103,,,,,1.2799391746520996,2.7389109134674072,2.1879138946533203,0.06258700042963028,64.32599639892578,0.3050000071525574,,
104,,,,,1.2809375524520874,2.7546281814575195,2.189411163330078,0.06260938197374344,64.27999877929688,0.33399999141693115,,
105,,,,,1.284912347793579,2.749986171722412,2.1994543075561523,0.06294291466474533,64.26200103759766,0.3319999873638153,1.5856854915618896,60.22999954223633
106,,,,,1.2806202173233032,2.728135347366333,2.1801130771636963,0.062644824385643,64.1240005493164,0.3264999985694885,,
107,,,,,1.292138695716858,2.7500455379486084,2.2017648220062256,0.06288354098796844,64.13600158691406,0.3140000104904175,,
108,,,,,1.2871103286743164,2.7392213344573975,2.193941831588745,0.06294669210910797,64.28199768066406,0.34450000524520874,,
109,,,,,1.2844732999801636,2.738518714904785,2.1942312717437744,0.06278932839632034,64.197998046875,0.32350000739097595,,
110,,,,,1.2727327346801758,2.7243857383728027,2.1791372299194336,0.06249551475048065,64.50599670410156,0.3330000042915344,1.7016435861587524,59.150001525878906
111,,,,,1.2776508331298828,2.7253568172454834,2.1677234172821045,0.06232035532593727,64.38200378417969,0.3244999945163727,,
112,,,,,1.278518557548523,2.7388031482696533,2.1868560314178467,0.06254617869853973,64.47200012207031,0.3395000100135803,,
113,,,,,1.2798335552215576,2.7317163944244385,2.1750648021698,0.06248367205262184,64.1719970703125,0.3425000011920929,,
114,,,,,1.267904281616211,2.7143585681915283,2.1687862873077393,0.06237815320491791,64.48600006103516,0.3409999907016754,,
115,,,,,1.2795805931091309,2.731888771057129,2.186875581741333,0.06268344819545746,64.39199829101562,0.33550000190734863,1.7295455932617188,58.41999816894531
116,,,,,1.2708938121795654,2.7101259231567383,2.170013427734375,0.062259603291749954,64.53399658203125,0.3255000114440918,,
117,,,,,1.2898447513580322,2.7425894737243652,2.186117172241211,0.0625557005405426,64.04399871826172,0.35499998927116394,,
118,,,,,1.278296947479248,2.733896493911743,2.188178062438965,0.062710702419281,64.33799743652344,0.3095000088214874,,
119,,,,,1.279327154159546,2.726001024246216,2.1772141456604004,0.06278040260076523,64.27999877929688,0.3190000057220459,,
120,,,,,1.273547649383545,2.7135682106018066,2.1647701263427734,0.06229783594608307,64.35800170898438,0.3215000033378601,1.7069345712661743,59.849998474121094
121,,,,,1.2709558010101318,2.727079153060913,2.177567720413208,0.06233353912830353,64.48400115966797,0.32600000500679016,,
122,,,,,1.2780429124832153,2.723132610321045,2.16640567779541,0.06223616376519203,64.51000213623047,0.335999995470047,,
123,,,,,1.2671664953231812,2.701375961303711,2.1568052768707275,0.06198902428150177,64.47599792480469,0.33550000190734863,,
124,,,,,1.2733228206634521,2.7213492393493652,2.177964687347412,0.062465984374284744,64.73400115966797,0.31949999928474426,,
125,,,,,1.26941978931427,2.718467950820923,2.1713075637817383,0.06242673844099045,64.63600158691406,0.32350000739097595,1.7318246364593506,58.63999938964844
126,,,,,1.275708794593811,2.70926833152771,2.1619980335235596,0.06242837756872177,64.61399841308594,0.328000009059906,,
127,,,,,1.2625174522399902,2.7076776027679443,2.1667113304138184,0.062116630375385284,64.86799621582031,0.3230000138282776,,
128,,,,,1.2836633920669556,2.732665777206421,2.1861040592193604,0.06265503168106079,64.18199920654297,0.32499998807907104,,
129,,,,,1.2753735780715942,2.718487024307251,2.171384572982788,0.062371887266635895,64.56600189208984,0.3199999928474426,,
130,,,,,1.2872962951660156,2.74942684173584,2.1928021907806396,0.0628688856959343,64.26000213623047,0.31200000643730164,1.746763825416565,58.66999816894531
131,,,,,1.2784301042556763,2.712801218032837,2.173536539077759,0.06262223422527313,64.26399993896484,0.3319999873638153,,
132,,,,,1.2647504806518555,2.6950809955596924,2.1589879989624023,0.06235424056649208,64.78800201416016,0.33250001072883606,,
133,,,,,1.2726473808288574,2.7056381702423096,2.1671578884124756,0.06229664757847786,64.5999984741211,0.3345000147819519,,
134,,,,,1.2741608619689941,2.72939133644104,2.1721017360687256,0.06252053380012512,64.51599884033203,0.3165000081062317,,
135,,,,,1.2718173265457153,2.7090396881103516,2.1741104125976562,0.06251402944326401,64.53600311279297,0.32899999618530273,1.6155073642730713,60.900001525878906
136,,,,,1.2622929811477661,2.705125331878662,2.1573848724365234,0.06235475838184357,64.70800018310547,0.34700000286102295,,
137,,,,,1.2720211744308472,2.7195515632629395,2.164344072341919,0.06233774498105049,64.36000061035156,0.33799999952316284,,
138,,,,,1.2647401094436646,2.690626621246338,2.1531662940979004,0.06209586188197136,64.91200256347656,0.34049999713897705,,
139,,,,,1.2782859802246094,2.705583095550537,2.1656651496887207,0.06221138685941696,64.34600067138672,0.33250001072883606,,
140,,,,,1.2810866832733154,2.72019624710083,2.166464328765869,0.06240100786089897,64.23600006103516,0.34299999475479126,1.718883991241455,58.83000183105469
141,,,,,1.286142110824585,2.723252534866333,2.1720669269561768,0.062473710626363754,64.31600189208984,0.3400000035762787,,
142,,,,,1.2703806161880493,2.7089293003082275,2.163707733154297,0.06239544600248337,64.47200012207031,0.3174999952316284,,
143,,,,,1.267088532447815,2.7022147178649902,2.1550610065460205,0.062199708074331284,64.51599884033203,0.34850001335144043,,
144,,,,,1.2704100608825684,2.6957550048828125,2.160392999649048,0.062102675437927246,64.6500015258789,0.328000009059906,,
145,,,,,1.2649191617965698,2.6972646713256836,2.1613497734069824,0.06207805126905441,64.9280014038086,0.3409999907016754,1.5990614891052246,59.959999084472656
146,,,,,1.2672367095947266,2.6992597579956055,2.1628448963165283,0.06220930814743042,64.74600219726562,0.3409999907016754,,
147,,,,,1.2694897651672363,2.7106809616088867,2.170804023742676,0.0625372901558876,64.58000183105469,0.34150001406669617,,
148,,,,,1.2636924982070923,2.68971848487854,2.147831916809082,0.06192946434020996,64.5979995727539,0.3319999873638153,,
149,,,,,1.2597965002059937,2.6842703819274902,2.152742385864258,0.06180988624691963,64.66999816894531,0.3319999873638153,,
150,,,,,1.2649118900299072,2.7056522369384766,2.1654953956604004,0.06227857992053032,64.68199920654297,0.32249999046325684,1.8329194784164429,57.470001220703125
151,,,,,1.0106785297393799,2.013415575027466,1.607754111289978,0.05597253143787384,70.66000366210938,0.35199999809265137,,
152,,,,,0.958916962146759,1.8778589963912964,1.5198638439178467,0.052605658769607544,71.91999816894531,0.40149998664855957,,
153,,,,,0.9413526654243469,1.8402454853057861,1.4954233169555664,0.05041078105568886,72.16799926757812,0.4205000102519989,,
154,,,,,0.9238408207893372,1.8097606897354126,1.4758111238479614,0.04866337031126022,72.7239990234375,0.4519999921321869,,
155,,,,,0.9161072373390198,1.8013046979904175,1.4679419994354248,0.04727286100387573,72.90599822998047,0.4519999921321869,1.178122878074646,69.01000213623047
156,,,,,0.9065219759941101,1.7848026752471924,1.458423376083374,0.046142928302288055,73.09200286865234,0.4779999852180481,,
157,,,,,0.9048190712928772,1.7740436792373657,1.4542266130447388,0.04520578682422638,73.41600036621094,0.4880000054836273,,
158,,,,,0.899857223033905,1.7694928646087646,1.4485331773757935,0.04442507028579712,73.30799865722656,0.5120000243186951,,
159,,,,,0.8933910131454468,1.7647901773452759,1.4468274116516113,0.04366203024983406,73.48200225830078,0.5080000162124634,,
160,,,,,0.8816152215003967,1.7503434419631958,1.4411722421646118,0.04301689192652702,73.74600219726562,0.527999997138977,1.1731619834899902,69.05000305175781
161,,,,,0.884367823600769,1.754602074623108,1.4403107166290283,0.04255526885390282,73.64199829101562,0.5625,,
162,,,,,0.8840899467468262,1.7413558959960938,1.4385437965393066,0.04199424758553505,73.73400115966797,0.5625,,
163,,,,,0.8806481957435608,1.741397500038147,1.4348747730255127,0.04152316600084305,74.05999755859375,0.5895000100135803,,
164,,,,,0.8762006163597107,1.7383034229278564,1.4374874830245972,0.041268181055784225,74.0979995727539,0.5954999923706055,,
165,,,,,0.8811846375465393,1.746511459350586,1.4429926872253418,0.04099515080451965,73.76799774169922,0.5845000147819519,1.177978277206421,68.79000091552734
166,,,,,0.8697623014450073,1.734402060508728,1.436288833618164,0.04061872139573097,73.90799713134766,0.6060000061988831,,
167,,,,,0.8793688416481018,1.7476574182510376,1.44195556640625,0.040395766496658325,73.9520034790039,0.6010000109672546,,
168,,,,,0.8691897392272949,1.7344075441360474,1.4363069534301758,0.04012533277273178,74.16799926757812,0.6079999804496765,,
169,,,,,0.8679154515266418,1.729862928390503,1.437393069267273,0.039948515594005585,74.19200134277344,0.6215000152587891,,
170,,,,,0.8692572712898254,1.7394886016845703,1.4377731084823608,0.03979063034057617,74.0719985961914,0.6284999847412109,1.168792963027954,69.19999694824219
171,,,,,0.8707501292228699,1.7390079498291016,1.438603401184082,0.03951162472367287,74.18199920654297,0.6274999976158142,,
172,,,,,0.8677188158035278,1.7391631603240967,1.441569209098816,0.039402879774570465,74.26000213623047,0.6169999837875366,,
173,,,,,0.8692154288291931,1.7402830123901367,1.4440761804580688,0.03924037143588066,73.74800109863281,0.6445000171661377,,
174,,,,,0.8719175457954407,1.7417923212051392,1.4460582733154297,0.03922587260603905,73.947998046875,0.6489999890327454,,
175,,,,,0.8669079542160034,1.7370675802230835,1.4446370601654053,0.03891851380467415,74.2040023803711,0.6384999752044678,1.183408498764038,69.0199966430664
176,,,,,0.8658508062362671,1.7436352968215942,1.4438445568084717,0.03870447352528572,74.447998046875,0.6470000147819519,,
177,,,,,0.8710842728614807,1.7426098585128784,1.4479306936264038,0.03871777653694153,74.14600372314453,0.6389999985694885,,
178,,,,,0.8650912642478943,1.739747166633606,1.449364185333252,0.038644589483737946,74.05400085449219,0.6510000228881836,,
179,,,,,0.8700724244117737,1.7414467334747314,1.448833703994751,0.03849871829152107,73.8759994506836,0.6740000247955322,,
180,,,,,0.8683467507362366,1.748793363571167,1.4567334651947021,0.038566954433918,74.0,0.6924999952316284,1.242966651916504,68.43000030517578
181,,,,,0.8147743344306946,1.610479474067688,1.3494781255722046,0.03738174960017204,75.43199920654297,0.6784999966621399,,
182,,,,,0.8036503791809082,1.5801513195037842,1.3290976285934448,0.037047725170850754,75.8239974975586,0.6924999952316284,,
183,,,,,0.8068073987960815,1.587570309638977,1.3263968229293823,0.03704477474093437,75.77999877929688,0.6974999904632568,,
184,,,,,0.7929972410202026,1.5711114406585693,1.3184535503387451,0.03679075092077255,76.02400207519531,0.6639999747276306,,
185,,,,,0.7948688864707947,1.5712906122207642,1.3177886009216309,0.03682442754507065,76.02799987792969,0.6869999766349792,1.1186139583587646,70.30000305175781
186,,,,,0.7979318499565125,1.5654535293579102,1.315757155418396,0.03671443462371826,75.95600128173828,0.699999988079071,,
187,,,,,0.7910884618759155,1.569567322731018,1.3172047138214111,0.03668508306145668,76.21800231933594,0.6639999747276306,,
188,,,,,0.7946425676345825,1.5666494369506836,1.3122373819351196,0.03658699989318848,75.87200164794922,0.6790000200271606,,
189,,,,,0.7979258894920349,1.5661720037460327,1.3155525922775269,0.03661211580038071,75.88200378417969,0.6909999847412109,,
190,,,,,0.7910268902778625,1.5504671335220337,1.309705138206482,0.03652828559279442,76.04399871826172,0.6995000243186951,1.1208181381225586,70.16999816894531
191,,,,,0.7880710959434509,1.5647724866867065,1.3141300678253174,0.03660232573747635,76.0999984741211,0.6850000023841858,,
192,,,,,0.784622848033905,1.54570734500885,1.3063366413116455,0.03639670088887215,76.38400268554688,0.7045000195503235,,
193,,,,,0.7889350652694702,1.5535188913345337,1.3049919605255127,0.036282893270254135,76.14800262451172,0.7129999995231628,,
194,,,,,0.7868121266365051,1.5567857027053833,1.3099629878997803,0.03629458323121071,76.25599670410156,0.7225000262260437,,
195,,,,,0.7855650782585144,1.5599422454833984,1.3110648393630981,0.03634773567318916,76.26000213623047,0.6930000185966492,1.1247786283493042,70.29000091552734
196,,,,,0.7837141156196594,1.5546785593032837,1.3122920989990234,0.0363706573843956,76.22200012207031,0.703000009059906,,
197,,,,,0.7843294739723206,1.547574758529663,1.3058887720108032,0.03617199882864952,76.30999755859375,0.7229999899864197,,
198,,,,,0.7832059860229492,1.5498112440109253,1.3068456649780273,0.036163490265607834,76.35399627685547,0.703000009059906,,
199,,,,,0.7827502489089966,1.5526444911956787,1.3090016841888428,0.036191798746585846,76.09600067138672,0.718999981880188,,
200,,,,,0.7855236530303955,1.5515626668930054,1.3052011728286743,0.03608453646302223,76.24400329589844,0.7129999995231628,1.11188542842865,70.47000122070312
201,,,,,0.7827947735786438,1.554158091545105,1.3083980083465576,0.03610190376639366,76.22000122070312,0.7210000157356262,,
202,,,,,0.7806931138038635,1.546119213104248,1.3066134452819824,0.03604526445269585,76.4800033569336,0.7105000019073486,,
203,,,,,0.7815198302268982,1.5390146970748901,1.3052500486373901,0.03600853681564331,76.26799774169922,0.703000009059906,,
