step,train/teacher_ssp_loss,train/teacher_ssp_acc,val/teacher_ssp_loss,val/teacher_ssp_acc,train/ce_loss,train/kd_loss,train/tf_loss,train/ss_loss,train/cls_acc,train/ss_acc,val/ce_loss,val/cls_acc
1,3.414360523223877,63.86466598510742,,,3.9472124576568604,11.077081680297852,5.203408241271973,0.05126476660370827,10.723999977111816,78.11266326904297,,
2,3.385836124420166,68.21733093261719,,,2.799816608428955,7.508311748504639,3.6237478256225586,0.03029610589146614,28.75200080871582,87.23133087158203,,
3,3.3821587562561035,69.5566635131836,,,2.1659250259399414,5.569274425506592,2.863896131515503,0.02308562397956848,42.347999572753906,88.27532958984375,,
4,3.378772020339966,70.00599670410156,,,1.8378905057907104,4.601321697235107,2.513676643371582,0.02039879374206066,49.737998962402344,88.0479965209961,,
5,3.3781991004943848,70.17799377441406,3.359468936920166,74.38333129882812,1.6593670845031738,4.067702770233154,2.3015568256378174,0.019009457901120186,53.88199996948242,87.54466247558594,2.0483407974243164,48.43000030517578
6,3.376570224761963,70.1346664428711,,,1.5448933839797974,3.7085602283477783,2.1757237911224365,0.018180524930357933,56.55400085449219,87.04999542236328,,
7,3.3762364387512207,70.16199493408203,,,1.4722669124603271,3.4839389324188232,2.0929245948791504,0.017832063138484955,58.40800094604492,86.71199798583984,,
8,3.374972105026245,70.56133270263672,,,1.4144728183746338,3.3321828842163086,2.037789821624756,0.017414811998605728,59.67599868774414,86.5739974975586,,
9,3.3752923011779785,70.60799407958984,,,1.376601219177246,3.2025763988494873,1.9905965328216553,0.017103297635912895,60.63199996948242,86.35333251953125,,
10,3.3754851818084717,70.2959976196289,3.35831356048584,74.9566650390625,1.3433645963668823,3.1404941082000732,1.9678510427474976,0.01703859679400921,61.61000061035156,86.11466217041016,2.025418996810913,51.459999084472656
11,3.374037504196167,70.70199584960938,,,1.321755290031433,3.0638673305511475,1.936680793762207,0.01679285801947117,62.0260009765625,86.23799896240234,,
12,3.3738439083099365,70.79466247558594,,,1.2980430126190186,2.969501256942749,1.895354151725769,0.016564859077334404,62.641998291015625,86.07999420166016,,
13,3.3735454082489014,70.79399871826172,,,1.2832117080688477,2.939255952835083,1.8844667673110962,0.016502151265740395,63.00400161743164,85.87066650390625,,
14,3.3714914321899414,71.10466766357422,,,1.2760894298553467,2.9279685020446777,1.8717153072357178,0.016196560114622116,62.91999816894531,86.11933135986328,,
15,3.3718390464782715,70.92333221435547,3.3590214252471924,75.41666412353516,1.2528623342514038,2.8604633808135986,1.855502963066101,0.01622149348258972,63.630001068115234,85.91866302490234,1.9250558614730835,52.66999816894531
16,3.3721868991851807,71.42333221435547,,,1.248426079750061,2.855567455291748,1.848633050918579,0.016223082318902016,63.91600036621094,85.69132995605469,,
17,3.370865821838379,71.41866302490234,,,1.2367651462554932,2.8113017082214355,1.8344513177871704,0.01611243560910225,63.97600173950195,85.87666320800781,,
18,3.37211275100708,71.1373291015625,,,1.2366793155670166,2.8096299171447754,1.8347387313842773,0.016183719038963318,64.00800323486328,86.01933288574219,,
19,3.371335506439209,71.43799591064453,,,1.2290409803390503,2.7921125888824463,1.822955846786499,0.016074126586318016,64.40399932861328,85.71133422851562,,
20,3.37215256690979,71.0893325805664,3.3536763191223145,74.73666381835938,1.2103521823883057,2.755748987197876,1.8083349466323853,0.015871290117502213,64.87200164794922,85.84266662597656,1.5965280532836914,59.66999816894531
21,3.3711800575256348,71.31466674804688,,,1.2069895267486572,2.7363100051879883,1.8070354461669922,0.015950452536344528,64.63999938964844,85.89866638183594,,
22,3.3716232776641846,71.5566635131836,,,1.1969105005264282,2.7137250900268555,1.7923672199249268,0.01571975089609623,65.16400146484375,85.68199920654297,,
23,3.369966983795166,71.913330078125,,,1.2031337022781372,2.7252213954925537,1.8005530834197998,0.015883998945355415,65.15599822998047,85.56999969482422,,
24,3.3714606761932373,71.43399810791016,,,1.1913710832595825,2.692291021347046,1.7796926498413086,0.0157025046646595,65.56800079345703,85.47733306884766,,
25,3.3709299564361572,71.53333282470703,3.355780839920044,75.93999481201172,1.1860575675964355,2.6843984127044678,1.77870512008667,0.015735600143671036,65.52799987792969,85.71599578857422,1.708325982093811,56.380001068115234
26,3.370983123779297,71.77932739257812,,,1.1915252208709717,2.6857306957244873,1.7772608995437622,0.015577061101794243,65.56600189208984,85.7546615600586,,
27,3.3692920207977295,71.9699935913086,,,1.1891621351242065,2.68125319480896,1.779109001159668,0.015811992809176445,65.36799621582031,85.37332916259766,,
28,3.370033025741577,71.77133178710938,,,1.1755950450897217,2.655174732208252,1.7664307355880737,0.01572139747440815,65.81199645996094,85.6240005493164,,
29,3.369497299194336,71.95800018310547,,,1.1761574745178223,2.663168430328369,1.7708624601364136,0.01561405323445797,65.73200225830078,85.55266571044922,,
30,3.3702917098999023,71.8413314819336,3.3599772453308105,75.89999389648438,1.167569637298584,2.6433000564575195,1.7642213106155396,0.01550456415861845,66.06999969482422,85.628662109375,1.7242540121078491,57.61000061035156
31,3.360300302505493,73.28599548339844,,,1.1739587783813477,2.643784284591675,1.7750482559204102,0.015736129134893417,65.75599670410156,85.71866607666016,,
32,3.359431266784668,73.7806625366211,,,1.1656752824783325,2.615631341934204,1.7399479150772095,0.015470060519874096,66.06999969482422,85.64666748046875,,
33,3.359379768371582,73.88666534423828,,,1.1657730340957642,2.61506724357605,1.7529419660568237,0.015522410161793232,65.9020004272461,85.82132720947266,,
34,3.3588926792144775,74.17133331298828,,,1.1629515886306763,2.6133737564086914,1.748836874961853,0.015454194508492947,66.06800079345703,85.5260009765625,,
35,3.3589284420013428,74.34466552734375,3.3445820808410645,78.20333099365234,1.1581472158432007,2.590329885482788,1.73753821849823,0.015396988950669765,66.1500015258789,85.66866302490234,1.5982811450958252,59.72999954223633
36,3.3586630821228027,74.3239974975586,,,1.1586350202560425,2.5955841541290283,1.7376651763916016,0.01540499646216631,66.14600372314453,85.76466369628906,,
37,3.358705520629883,74.44066619873047,,,1.1601637601852417,2.590782642364502,1.731566071510315,0.015344740822911263,66.0979995727539,85.9106674194336,,
38,3.35792875289917,74.42266082763672,,,1.1541545391082764,2.57330322265625,1.7351263761520386,0.015437588095664978,66.25199890136719,85.34333038330078,,
39,3.358588218688965,74.48600006103516,,,1.1460775136947632,2.5741496086120605,1.7284340858459473,0.015387047082185745,66.56199645996094,85.42533111572266,,
40,3.358112096786499,74.42932891845703,3.3432793617248535,78.09666442871094,1.153461217880249,2.5777859687805176,1.7259994745254517,0.015318128280341625,66.15799713134766,85.63666534423828,1.4595496654510498,61.880001068115234
41,3.3588287830352783,74.40533447265625,,,1.149680256843567,2.5575833320617676,1.7177461385726929,0.01527499035000801,66.3239974975586,85.58200073242188,,
42,3.359123706817627,74.64533233642578,,,1.1482748985290527,2.568201780319214,1.7259858846664429,0.015282242558896542,66.33200073242188,85.62266540527344,,
43,3.358613967895508,74.39533233642578,,,1.143911361694336,2.5550179481506348,1.7201287746429443,0.015226134099066257,66.58599853515625,85.70399475097656,,
44,3.358177661895752,74.55066680908203,,,1.1463700532913208,2.556861162185669,1.7218413352966309,0.015327258966863155,66.60399627685547,85.54399871826172,,
45,3.3591551780700684,74.6153335571289,3.343698263168335,78.32333374023438,1.1404221057891846,2.549755096435547,1.7180477380752563,0.015245860442519188,66.68000030517578,85.86199951171875,1.585014820098877,60.25
46,3.3564023971557617,74.83200073242188,,,1.1521191596984863,2.550607204437256,1.7305904626846313,0.015337533317506313,66.35399627685547,85.67333221435547,,
47,3.355931282043457,74.99666595458984,,,1.1362794637680054,2.535839557647705,1.714263916015625,0.015257159247994423,66.71199798583984,85.62799835205078,,
48,3.3559768199920654,74.7613296508789,,,1.144810438156128,2.546842098236084,1.7186741828918457,0.015301303938031197,66.56999969482422,85.5806655883789,,
49,3.3561506271362305,74.947998046875,,,1.1489794254302979,2.5403802394866943,1.7147369384765625,0.015233627520501614,66.55599975585938,85.73466491699219,,
50,3.3557240962982178,74.7439956665039,3.341722249984741,78.54666137695312,1.14125394821167,2.5406572818756104,1.7107925415039062,0.015217315405607224,66.72799682617188,85.64533233642578,1.9928289651870728,54.599998474121094
51,3.356771945953369,74.90332794189453,,,1.134682059288025,2.528257131576538,1.7144849300384521,0.015145842917263508,66.61199951171875,85.65599822998047,,
52,3.3563730716705322,75.0979995727539,,,1.1396558284759521,2.5313854217529297,1.7079213857650757,0.015289141796529293,66.67400360107422,85.43799591064453,,
53,3.3560845851898193,74.78133392333984,,,1.130275011062622,2.5145912170410156,1.707125186920166,0.015232894569635391,66.92400360107422,85.7526626586914,,
54,3.3561339378356934,74.93666076660156,,,1.1346218585968018,2.515279531478882,1.7074576616287231,0.015170940198004246,66.87000274658203,85.5853271484375,,
55,3.3565566539764404,74.92333221435547,3.341531991958618,78.53666687011719,1.1358956098556519,2.52290940284729,1.712013840675354,0.01522048283368349,66.80000305175781,85.58466339111328,1.674838900566101,58.97999954223633
56,3.3561885356903076,75.08332824707031,,,1.1219911575317383,2.4926013946533203,1.7014127969741821,0.015127662569284439,67.05000305175781,85.71599578857422,,
57,3.3560941219329834,75.07333374023438,,,1.1317635774612427,2.504896879196167,1.7000945806503296,0.015256613492965698,66.83599853515625,85.26532745361328,,
58,3.3558599948883057,75.02732849121094,,,1.1288890838623047,2.5093133449554443,1.69898521900177,0.014981941320002079,66.98200225830078,85.7373275756836,,
59,3.3560545444488525,74.81666564941406,,,1.131770372390747,2.508105516433716,1.702548623085022,0.015218486078083515,66.84200286865234,85.45466613769531,,
60,3.3560197353363037,74.81266784667969,3.3417139053344727,78.6199951171875,1.1272801160812378,2.503450870513916,1.7015901803970337,0.015156164765357971,66.77799987792969,85.50333404541016,1.770975112915039,57.400001525878906
61,,,,,1.133258581161499,2.5003578662872314,1.700758695602417,0.015174003317952156,66.8759994506836,85.44400024414062,,
62,,,,,1.1283254623413086,2.485250949859619,1.6833118200302124,0.014961089007556438,66.81199645996094,85.69132995605469,,
