step,train/cls_loss,train/cls_acc,val/cls_loss,val/cls_acc
212,0.030475623905658722,99.9010009765625,1.7553565502166748,62.310001373291016
213,0.03094489872455597,99.90699768066406,1.758629322052002,62.400001525878906
214,0.03063514456152916,99.90699768066406,1.7577130794525146,62.31999969482422
215,0.030605865642428398,99.91000366210938,1.756739616394043,62.290000915527344
216,0.030538303777575493,99.87699890136719,1.744550347328186,62.459999084472656
217,0.030229611322283745,99.90799713134766,1.7507178783416748,62.459999084472656
218,0.03057335689663887,99.91400146484375,1.7565280199050903,62.34000015258789
219,0.030831104144454002,99.90899658203125,1.7511749267578125,62.29999923706055
220,0.03074234537780285,99.91000366210938,1.7487618923187256,62.189998626708984
221,0.030654391273856163,99.89900207519531,1.754544734954834,62.41999816894531
222,0.03039184957742691,99.90499877929688,1.7471933364868164,62.40999984741211
223,0.031063470989465714,99.88200378417969,1.748464584350586,62.45000076293945
224,0.030704857781529427,99.90799713134766,1.7472044229507446,62.400001525878906
225,0.030633188784122467,99.89700317382812,1.7506076097488403,62.45000076293945
226,0.030062634497880936,99.91300201416016,1.752232313156128,62.40999984741211
227,0.030635874718427658,99.89900207519531,1.7624180316925049,62.34000015258789
228,0.030674971640110016,99.89600372314453,1.754186987876892,62.369998931884766
229,0.030245453119277954,99.91899871826172,1.755677342414856,62.13999938964844
230,0.030503012239933014,99.88400268554688,1.7530204057693481,62.459999084472656
231,0.030114460736513138,99.91799926757812,1.7481660842895508,62.279998779296875
232,0.03007030114531517,99.91999816894531,1.7457857131958008,62.20000076293945
233,0.030530279502272606,99.90299987792969,1.7514365911483765,62.38999938964844
234,0.03055773861706257,99.89399719238281,1.7504549026489258,62.36000061035156
235,0.030276749283075333,99.90599822998047,1.7502412796020508,62.5
236,0.03056672215461731,99.90299987792969,1.7485649585723877,62.18000030517578
237,0.030245812609791756,99.89800262451172,1.7521538734436035,62.41999816894531
238,0.03009667433798313,99.91600036621094,1.7411590814590454,62.5
239,0.030236724764108658,99.91400146484375,1.751331090927124,62.380001068115234
240,0.03047890029847622,99.89700317382812,1.7516940832138062,62.34000015258789
